name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
Smily Kiddos 13 Ltrs Junior School Bag Backpacks Cartoon/Boy/Girl/Baby/ (3-6 Years) - Unicorn Theme,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/71me2H0xqxL._AC_UL320_.jpg,https://www.amazon.in/Smily-Kiddos-Junior-Backpacks-Cartoon/dp/B0BSNLF3VH/ref=sr_1_2169?qid=1679218563&s=luggage&sr=1-2169,,,"₹1,510","₹1,590"
"WILDHORN Laptop Backpack for Men I Waterproof I Laptop, Business College Travel Bookbags Fit 15.6 Inch Laptop",bags & luggage,Backpacks,https://m.media-amazon.com/images/I/713-im79S0L._AC_UL320_.jpg,https://www.amazon.in/WILDHORN-Resistant-Backpack-Business-Bookbags/dp/B09YNZKG9F/ref=sr_1_2170?qid=1679218563&s=luggage&sr=1-2170,3.6,17,₹749,"₹2,999"
DN DEALS latest Backpack Combo for girls for tuition and college Purposes (set of 2),bags & luggage,Backpacks,https://m.media-amazon.com/images/I/71tKhV4OSoL._AC_UL320_.jpg,https://www.amazon.in/DN-DEALS-Backpack-tuition-Purposes/dp/B0B75C9299/ref=sr_1_2171?qid=1679218563&s=luggage&sr=1-2171,2.4,4,₹538,"₹1,499"
"Awestuffs Insulated Travel Lunch Bag for Women Men Adults Nylon Canvas Storage for Office, School, College and Picnic Eco ...",bags & luggage,Backpacks,https://m.media-amazon.com/images/I/71HB4+ZEgEL._AC_UL320_.jpg,https://www.amazon.in/Awestuffs-Insulated-Friendly-Reusable-Washable/dp/B0BTYH6J3P/ref=sr_1_2172?qid=1679218563&s=luggage&sr=1-2172,5.0,7,₹299,"₹1,000"
TRAVEL POINT 60L Waterproof Travel Backpack with separate shoe compartment for Outdoor Sport Camp Hiking Trekking Bag Camp...,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/61fTpw-CWTL._AC_UL320_.jpg,https://www.amazon.in/TRAVEL-POINT-Waterproof-Backpack-Compartment/dp/B0B4WYRFVY/ref=sr_1_2173?qid=1679218563&s=luggage&sr=1-2173,3.9,23,"₹1,199","₹3,999"
Women's Fashion Backpack Purses Multipurpose Design Handbags and Shoulder Bag PU Leather Travel bag Vegan Leather Girl's T...,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/614ClWG2wIL._AC_UL320_.jpg,https://www.amazon.in/Fashion-Backpack-Multipurpose-Handbags-Shoulder/dp/B0BQJCWBRK/ref=sr_1_2174?qid=1679218563&s=luggage&sr=1-2174,,,₹899,"₹1,999"
The Clownfish Transit 51 Litre Water Resistant Polyester Two Wheel Laptop Trolley Backpack (Black- Size 57 Cm),bags & luggage,Backpacks,https://m.media-amazon.com/images/I/71qkQyCC3rL._AC_UL320_.jpg,https://www.amazon.in/Clownfish-Transit-Resistant-Polyester-Backpack/dp/B0BFLCG7T5/ref=sr_1_2175_mod_primary_new?qid=1679218563&s=luggage&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-2175,4.0,6,"₹6,299","₹9,999"
NME Collection Women's/Girls Preppy Style Fashion Waterproof Women Girls Backpack Korean Design Drawstring Chain travel Co...,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/61ppDL7mpyL._AC_UL320_.jpg,https://www.amazon.in/NME-Collection-Waterproof-Backpack-Drawstring/dp/B091MC9XGS/ref=sr_1_2176?qid=1679218563&s=luggage&sr=1-2176,3.6,69,₹449,₹999
"Xator 15.6 inch Anti-Theft Laptop Backpack, Adaptable, Light Weight, Convertible and Expandable, Quick Access Pockets, Wat...",bags & luggage,Backpacks,https://m.media-amazon.com/images/I/712KFkWX0yL._AC_UL320_.jpg,https://www.amazon.in/Gods-Xator-Anti-Theft-Laptop-Backpack/dp/B07DN9MW5M/ref=sr_1_2177?qid=1679218563&s=luggage&sr=1-2177,4.4,520,"₹3,099","₹4,500"
ABJI Men's Women's Sling Bag Water Resistant Cross Body Chest Bag Outdoor Cycling Chest Shoulder Unbalance Gym Fashion Bag...,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/41JleqGpg+L._AC_UL320_.jpg,https://www.amazon.in/ABJI-Bag-Resistant-Cross-Unbalance/dp/B0BWS47JZX/ref=sr_1_2178?qid=1679218563&s=luggage&sr=1-2178,,,₹829,"₹1,899"
"WALKENT 15 inch PU Laptop Bag (Model Snug) Waterproof, Scratch Resistant, Side Bottle Pockets for Men Women Boy Girl for H...",bags & luggage,Backpacks,https://m.media-amazon.com/images/I/61EN-7M6yyL._AC_UL320_.jpg,https://www.amazon.in/WALKENT-Snug-Waterproof-Scratch-Resistant/dp/B0BJ97ZMQC/ref=sr_1_2179?qid=1679218563&s=luggage&sr=1-2179,2.4,3,"₹2,790","₹4,990"
Sky line Hiking/Trekking/Traveling/Camping Backpack Bag Rucksack Unisex Bag (Green),bags & luggage,Backpacks,https://m.media-amazon.com/images/I/61vRmS5GAzL._AC_UL320_.jpg,https://www.amazon.in/Sky-Trekking-Traveling-Backpack-Rucksack/dp/B0861Y4QQS/ref=sr_1_2180?qid=1679218563&s=luggage&sr=1-2180,,,"₹1,490","₹1,990"
Tommy Hilfiger Peyton Unisex Polyester 15 Inch Laptop Backpack Navy,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/61jxZKbXh8L._AC_UL320_.jpg,https://www.amazon.in/Tommy-Hilfiger-Peyton-Polyester-Backpack/dp/B0BKWJVH38/ref=sr_1_2181?qid=1679218563&s=luggage&sr=1-2181,,,"₹2,589","₹3,699"
CAPRESE CHIA women's Satchel (GREY),bags & luggage,Backpacks,https://m.media-amazon.com/images/I/517suWurk+S._AC_UL320_.jpg,https://www.amazon.in/CAPRESE-SLCIAMDLGY-Caprese-Chia-Grey/dp/B08ZJZ66Y1/ref=sr_1_2182?qid=1679218563&s=luggage&sr=1-2182,4.0,74,"₹1,479","₹3,799"
Ecosak Drawstring Bag | Shoulder Bag | Backpack| Eco-Friendly | Recyclable | Parachute Fabric | Lightweight | Washable| Tr...,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/51kfmtAEjaL._AC_UL320_.jpg,https://www.amazon.in/Drawstring-Eco-Friendly-Lightweight-Travel-Friendly-Fashionable/dp/B0BJ7BC8C2/ref=sr_1_2183?qid=1679218563&s=luggage&sr=1-2183,,,,₹225
F Gear Amity 34 L Laptop Backpack,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/810opxzagbL._AC_UL320_.jpg,https://www.amazon.in/GEAR-Amity-Laptop-Backpack-Black/dp/B0B4247KHQ/ref=sr_1_2184?qid=1679218563&s=luggage&sr=1-2184,4.1,2,₹832,"₹2,080"
Elemento Lightweight Backpack for Office Bag/Collage Bag/ 15.6-inch Laptop Bag with Elastic and Padded Shoulder Straps,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/31hW4DckH-L._AC_UL320_.jpg,https://www.amazon.in/Elemento-Lightweight-Backpack-15-6-inch-Shoulder/dp/B0BV255DMR/ref=sr_1_2185?qid=1679218563&s=luggage&sr=1-2185,,,₹559,₹999
Skates Kit Inline Bag Waterproof Heavy Duty - Multicolor (Bag Only/Colors of Bag May Vary),bags & luggage,Backpacks,https://m.media-amazon.com/images/I/81AAW14vlDL._AC_UL320_.jpg,https://www.amazon.in/Skates-Inline-Waterproof-Heavy-Duty/dp/B08ZJ7RFWF/ref=sr_1_2186?qid=1679218563&s=luggage&sr=1-2186,4.0,19,₹799,₹999
United Colors of Benetton Eco Bag 19.5 Ltrs Black/Grey Casual Backpack (0IP6ECOBPBG2I),bags & luggage,Backpacks,https://m.media-amazon.com/images/I/81US8BkyInL._AC_UL320_.jpg,https://www.amazon.in/United-Colors-Benetton-Backpack-0IP6ECOBPBG2I/dp/B07J2NG9MJ/ref=sr_1_2187?qid=1679218563&s=luggage&sr=1-2187,3.6,158,₹785.22,"₹1,499"
"Puma Unisex-Adult BMW MMS Street Backpack, Black (7841601)",bags & luggage,Backpacks,https://m.media-amazon.com/images/I/61aA-0gTN-L._AC_UL320_.jpg,https://www.amazon.in/Unisex-Motorsport-Street-Backpack-Black/dp/B09H7NXTW8/ref=sr_1_2188?qid=1679218563&s=luggage&sr=1-2188,,,"₹5,999","₹7,999"
ADDIXON 65L Travel Backpack for Outdoor Sport Camp Hiking Trekking Bag Camping Rucksack TB5,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/81xZD4RDDDL._AC_UL320_.jpg,https://www.amazon.in/addixon-Backpack-Trekking-Rucksack-Military/dp/B0BCKDC2TD/ref=sr_1_2189?qid=1679218563&s=luggage&sr=1-2189,3.7,31,"₹1,149","₹2,199"
"ElmaCraft Casual Backpacks for Women,Stylish and Trendy College backpacks for girls, Water Resistant and Lightweight Mini ...",bags & luggage,Backpacks,https://m.media-amazon.com/images/I/91uOyS6CmyL._AC_UL320_.jpg,https://www.amazon.in/ElmaCraft-Backpacks-backpacks-Resistant-Lightweight/dp/B0BN6K241F/ref=sr_1_2190?qid=1679218563&s=luggage&sr=1-2190,,,,
Good Friends 35L Large Laptop Backpack with 3 Compartments Polyester Trendy Waterproof Travel Backpack Tiffin Bags for Sch...,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/91LiMo6HwNS._AC_UL320_.jpg,https://www.amazon.in/Good-Friends-Compartments-Polyester-Waterproof/dp/B0922QSRQB/ref=sr_1_2191?qid=1679218563&s=luggage&sr=1-2191,3.4,12,₹629,"₹1,499"
DailyObjects Pedal Everyday Casual Laptop Backpack Compatible with upto 14 inch Laptop | Unisex Travel Backpack | Made of ...,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/716H-LDhpTL._AC_UL320_.jpg,https://www.amazon.in/DailyObjects-Everyday-Backpack-Compatible-Compartments/dp/B0BRSC9YNH/ref=sr_1_2192?qid=1679218563&s=luggage&sr=1-2192,1.0,1,"₹1,599","₹2,499"
Travel Backpack Hiking Trekking Pack Bag Camping Travelling Luggage Men Women |ITLGRY12| - Pack of 2,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/51XyBvhl5ML._AC_UL320_.jpg,https://www.amazon.in/Backpack-Trekking-Camping-Travelling-ITLGRY12/dp/B0BNQWJH3M/ref=sr_1_2193?qid=1679218563&s=luggage&sr=1-2193,5.0,1,₹699.99,"₹2,199"
"Anu Fashion Stylish Cute School, College Backpack",bags & luggage,Backpacks,https://m.media-amazon.com/images/I/51QUG7k6rNL._AC_UL320_.jpg,https://www.amazon.in/Anu-Fashion-Stylish-College-Backpack/dp/B09TGRGKGQ/ref=sr_1_2194?qid=1679218563&s=luggage&sr=1-2194,,,₹349,₹999
HEROZ Harbour Unisex Nylon 28 L Travel Laptop Backpack Water Resistant Slim Durable Fits Up to 15.6 Inch Laptop Notebook (...,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/61NevENh1DL._AC_UL320_.jpg,https://www.amazon.in/HEROZ-Resistant-Executive-Backpack-153/dp/B09XPZMQMY/ref=sr_1_2195?qid=1679218563&s=luggage&sr=1-2195,4.1,"5,824",₹756,"₹2,064"
"ZAmaizoom Single Compartment Polyester Classic Fabric Backpack (Grey, Basics Medium Size 21Ltrs, 13 x 6 x 16 Inch).",bags & luggage,Backpacks,https://m.media-amazon.com/images/I/71fPJapzlVL._AC_UL320_.jpg,https://www.amazon.in/ZAmaizoomTM-Compartments-Waterproof-Backpack-Compartment/dp/B09H4X665T/ref=sr_1_2196?qid=1679218563&s=luggage&sr=1-2196,3.9,3,₹299,₹999
Wildcraft 30.5 Ltrs Squad 1 Impress Navy Casual Backpack (12335_Impress_Navy)(HxWxD : 18.5x12.5x8)(inches),bags & luggage,Backpacks,https://m.media-amazon.com/images/I/81Ml5FlTsIL._AC_UL320_.jpg,https://www.amazon.in/Wildcraft-Impress-Casual-Backpack-12335_Impress_Navy/dp/B0836FPXV7/ref=sr_1_2197?qid=1679218563&s=luggage&sr=1-2197,4.1,19,"₹1,898","₹1,999"
"FunBlast Sequin Mini Bunny Bag for Girls Kids – Bunny Bagpack for Girls, Glitter Bags for Girls, Stylish and Fancy Purse, ...",bags & luggage,Backpacks,https://m.media-amazon.com/images/I/71TzWJysYTL._AC_UL320_.jpg,https://www.amazon.in/FunBlast-Sequin-Bunny-Bag-Girls/dp/B0BRSBN7MD/ref=sr_1_2198?qid=1679218563&s=luggage&sr=1-2198,,,₹699,₹999
HeartInk Blackpink KPOP Theme Fan Art Laptop Bag Casual School Backpack (COMBO OF 3-SIZE BAGS) - HIKBPBGNEWSET020,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/51dSpUfiPGL._AC_UL320_.jpg,https://www.amazon.in/HeartInk-Blackpink-Laptop-Casual-Backpack/dp/B0BHQMKG1K/ref=sr_1_2199?qid=1679218563&s=luggage&sr=1-2199,,,"₹1,399","₹1,999"
Nirvisha Portable Lightweight Folding Camping Chairs for Fishing Beach Picnic Outdoor Chairs with Free Carry Bag,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/61i3OXCiT6L._AC_UL320_.jpg,https://www.amazon.in/Nirvisha-Portable-Lightweight-Folding-Camping/dp/B07Z53P4PX/ref=sr_1_2200?qid=1679218563&s=luggage&sr=1-2200,,,₹899,"₹1,599"
F Gear Raider Guc Red 30 Ltrs Casual Backpack (3307),bags & luggage,Backpacks,https://m.media-amazon.com/images/I/81o8HHdMTKL._AC_UL320_.jpg,https://www.amazon.in/F-Gear-Raider-Guc-Red-Casual-Backpack/dp/B084BFMSD6/ref=sr_1_2201?qid=1679218563&s=luggage&sr=1-2201,4.0,126,₹935,"₹1,980"
"ROZEN 50 Ltrs, 47 cms School Bag Class 4-12 Large 5 partition Laptop Collage Office Travel Backpack Unisex",bags & luggage,Backpacks,https://m.media-amazon.com/images/I/81aJUALlBGL._AC_UL320_.jpg,https://www.amazon.in/ROZEN-partition-Collage-Backpack-SKYBLUE/dp/B0BXQ3R2V5/ref=sr_1_2202?qid=1679218563&s=luggage&sr=1-2202,,,₹678,"₹2,998"
SACCI MUCCI Backpack for Girls | Women's Fashion Backpack- Floral Tree Twig Design,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/71ZcNhFQYnL._AC_UL320_.jpg,https://www.amazon.in/SACCI-MUCCI-Backpack-Fashion-Backpack/dp/B0BWCZVVCY/ref=sr_1_2203?qid=1679218563&s=luggage&sr=1-2203,,,"₹1,499","₹4,999"
F Gear Castle Rugged Base Grey Blk VVV 22 Ltrs Casual Backpack (2336),bags & luggage,Backpacks,https://m.media-amazon.com/images/I/71HWJLFUloL._AC_UL320_.jpg,https://www.amazon.in/F-Gear-Castle-Rugged-Base-Backpack/dp/B01BNK5GE0/ref=sr_1_2204?qid=1679218563&s=luggage&sr=1-2204,4.1,90,₹471,"₹1,280"
Mirza fashion store Casual Backpack Bags For Women's and Girl's (Small 5-L) Pink,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/41gTHQDTgJL._AC_UL320_.jpg,https://www.amazon.in/Mirza-fashion-Casual-Backpack-Womens/dp/B09TRHBVVZ/ref=sr_1_2205?qid=1679218563&s=luggage&sr=1-2205,,,₹499,"₹1,699"
Swiss Military Laptop Backpack Plus Travel Accessory Combo Pack | Separate Compartment to Keep Files & Folders | Padded Ad...,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/41itTsBJknL._AC_UL320_.jpg,https://www.amazon.in/Swiss-Military-Laptop-Backpack-Organizer/dp/B092JG312H/ref=sr_1_2206?qid=1679218563&s=luggage&sr=1-2206,4.1,525,"₹2,929","₹6,680"
Xplore 35L Rucksack for Hiking/Travel,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/71J4BGauYJL._AC_UL320_.jpg,https://www.amazon.in/Xplore-35L-Rucksack-Hiking-Travel/dp/B09C1P367T/ref=sr_1_2207?qid=1679218563&s=luggage&sr=1-2207,4.0,1,,"₹3,599"
F Gear Adios Polyester 31 Liters Black Black School Bag,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/719bOa97pYL._AC_UL320_.jpg,https://www.amazon.in/F-Gear-Adios-Backpack-Black/dp/B00M6OKGNY/ref=sr_1_2208?qid=1679218563&s=luggage&sr=1-2208,4.1,531,₹764,"₹1,850"
BIRJIS 104GY Waterproof Laptop Backpack (Grey) 21 L,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/61LAGBqSdUL._AC_UL320_.jpg,https://www.amazon.in/BIRJIS-104GY-Waterproof-Laptop-Backpack/dp/B08M6L55ZQ/ref=sr_1_2449?qid=1679218566&s=luggage&sr=1-2449,3.9,210,₹439,"₹1,250"
Honeytecs Multifunctional Chest Rig Shoulder Bag Pack Mobile Phone Holder Bag Case Outdoor Running Camping Hiking,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/61mopzXiWKS._AC_UL320_.jpg,https://www.amazon.in/Honeytecs-Multifunctional-Shoulder-Outdoor-Running/dp/B09L879RT5/ref=sr_1_2450?qid=1679218566&s=luggage&sr=1-2450,5.0,1,"₹2,161.09","₹10,805.45"
Murano Velocity 35 LTR Casual Backpack with 3 Compartment and Polyester Water Resistance Backpack for Men and Women,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/51WbAatUT5L._AC_UL320_.jpg,https://www.amazon.in/MURANO-Ltrs-School-Backpack-9050040_H/dp/B077YKY6NJ/ref=sr_1_2451?qid=1679218566&s=luggage&sr=1-2451,4.2,141,"₹1,328","₹1,420"
Anadimall Men's Women's Sling Bag Water Resistant Cross Body Chest Bag Outdoor Cycling Chest Shoulder Unbalance Gym Fashio...,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/41JleqGpg+L._AC_UL320_.jpg,https://www.amazon.in/Anadimall-Mens-Cross-Body-Bags/dp/B0BWS9N5HC/ref=sr_1_2452?qid=1679218566&s=luggage&sr=1-2452,,,₹799,"₹1,499"
"Puma Unisex-Adult Zipper Backpack, Black (9018501)",bags & luggage,Backpacks,https://m.media-amazon.com/images/I/51ftC3mAstL._AC_UL320_.jpg,https://www.amazon.in/Puma-Unisex-Adult-Zipper-Backpack-9018501/dp/B0BWF4RT75/ref=sr_1_2453?qid=1679218566&s=luggage&sr=1-2453,,,"₹1,484","₹2,699"
"The House of Tara Beige Sturdy Canvas Casual Travel 16 litres Laptop Backpack for Office, College with Patch Applique Desi...",bags & luggage,Backpacks,https://m.media-amazon.com/images/I/81C1OJTk4JL._AC_UL320_.jpg,https://www.amazon.in/House-Tara-Laptop-Backpack-HTBP/dp/B07FZ3B2VW/ref=sr_1_2454?qid=1679218566&s=luggage&sr=1-2454,4.1,6,"₹1,535","₹3,299"
HETZON SALES Sling Bag For Men Shoulder Crossbody Backpack Waterproof Sling Backpack Bag With USB Charging Port for Travel...,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/41PZ82jeuaL._AC_UL320_.jpg,https://www.amazon.in/HETZON-SALES-Crossbody-Waterproof-Multicolor/dp/B0BW4MWMWF/ref=sr_1_2455?qid=1679218566&s=luggage&sr=1-2455,,,₹895,"₹1,899"
RD Universal Backpack Women Trendy Backpack For Girls & Women 015,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/51MAvMcPHDL._AC_UL320_.jpg,https://www.amazon.in/RD-Universal-Backpack-Women-Trendy/dp/B0B9Q239N3/ref=sr_1_2456?qid=1679218566&s=luggage&sr=1-2456,,,₹219,₹599
"Amazon Brand - Solimo Laptop Backpack for 15.6-inch Laptops (27 litres, Grey)",bags & luggage,Backpacks,https://m.media-amazon.com/images/I/A1UnxyAzh7L._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Backpack-15-6-inch-Laptops/dp/B07SB9LQXH/ref=sr_1_2457?qid=1679218566&s=luggage&sr=1-2457,3.7,65,₹399.67,₹999
Tommy Hilfiger Draven Unisex Polyester 15 Inch Laptop Backpack Navy,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/716JMlENs8L._AC_UL320_.jpg,https://www.amazon.in/Tommy-Hilfiger-Draven-Polyester-Backpack/dp/B0BJ6SQBP6/ref=sr_1_2458?qid=1679218566&s=luggage&sr=1-2458,,,"₹3,499","₹4,999"
TYPIFY® Stylish Anime Ethnic Printed Durable Water-Resistant Women's Backpack Korean College Bag for girls. Gift for Her,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/611o3Sxa8yL._AC_UL320_.jpg,https://www.amazon.in/TYPIFY%C2%AE-Anime-Water-Resistant-Backpack-Print/dp/B0BTJD75JJ/ref=sr_1_2459?qid=1679218566&s=luggage&sr=1-2459,5.0,1,₹899,"₹2,999"
Lavie Sport Westport 24 litres Casual Backpack | School College Bag for Boys & Girls,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/81YfsE-anoS._AC_UL320_.jpg,https://www.amazon.in/Lavie-Sport-Orange-Backpack-BDEI920024N4/dp/B07VHW8WK6/ref=sr_1_2460?qid=1679218566&s=luggage&sr=1-2460,3.8,443,₹689.76,"₹2,390"
Grear 100 Ltr Travel Backpack Daypack bag for Camping Hiking Trekking,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/81ANClv1OIL._AC_UL320_.jpg,https://www.amazon.in/Grear-Backpack-Daypack-Camping-Trekking/dp/B09G219ZNY/ref=sr_1_2461?qid=1679218566&s=luggage&sr=1-2461,4.3,7,₹799,"₹1,999"
"Good Friends Fabric 35 LTR School Bags, Collage Bags,Laptop Backpack+Analogue Watch Blue (Black + Blue Online Model)",bags & luggage,Backpacks,https://m.media-amazon.com/images/I/81gSJz01H-L._AC_UL320_.jpg,https://www.amazon.in/Good-Friends-Collage-Backpack-Analogue/dp/B082G4NF7V/ref=sr_1_2462?qid=1679218566&s=luggage&sr=1-2462,3.5,51,₹584,"₹1,599"
F Gear Penny 75 Ltrs Green Gry Rucksack (3210),bags & luggage,Backpacks,https://m.media-amazon.com/images/I/81leAqNloEL._AC_UL320_.jpg,https://www.amazon.in/F-Gear-Penny-Green-Gry-Rucksack/dp/B07XMRZLWH/ref=sr_1_2463?qid=1679218566&s=luggage&sr=1-2463,3.9,90,"₹1,929","₹4,780"
CLOUDS GEAR Nika 35 Ltrs 46 cm Laptop Backpack (Only_Black),bags & luggage,Backpacks,https://m.media-amazon.com/images/I/51ee8kAWFwL._AC_UL320_.jpg,https://www.amazon.in/CLOUDS-GEAR-Laptop-Backpack-Only_Black/dp/B0BKXQBTFR/ref=sr_1_2464?qid=1679218566&s=luggage&sr=1-2464,,,"₹1,799","₹2,699"
Van Heusen Women Backpack,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/61OtbrKqSkL._AC_UL320_.jpg,https://www.amazon.in/Van-Heusen-VWBGIRGFF002191-Women-Backpack/dp/B0B94529JB/ref=sr_1_2465?qid=1679218566&s=luggage&sr=1-2465,,,,"₹3,299"
Wesley Spartan 45 Ltr Unisex trekking Rucksack Travel Backpack with Raincover and Internal Organiser,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/61dbnsT9GaS._AC_UL320_.jpg,https://www.amazon.in/Wesley-trekking-Rucksack-Raincover-Organiser/dp/B0BTPMCJW8/ref=sr_1_2466?qid=1679218566&s=luggage&sr=1-2466,,,₹798,"₹3,499"
Fishing Hooks Pack of 5 for All Fishing,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/71mIG5LgeRL._AC_UL320_.jpg,https://www.amazon.in/Fishing-Hooks-Pack-All/dp/B0BLR89FTW/ref=sr_1_2467?qid=1679218566&s=luggage&sr=1-2467,,,₹249,₹599
DOUBLE R BAGS Jute Shopping/Grocery/Lunch Bag for Men and Women (Black) Pack of 2,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/71Xi8w4unbL._AC_UL320_.jpg,https://www.amazon.in/DOUBLE-BAGS-Shopping-Grocery-Lunch/dp/B07LD9HR2D/ref=sr_1_2468?qid=1679218566&s=luggage&sr=1-2468,4.2,119,₹383,"₹1,199"
Good Friends Casual Backpack / Collage Bag / Office Lunch Bag / Watch For Girls & Boys,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/91+PIDQQSuL._AC_UL320_.jpg,https://www.amazon.in/Good-Friends-Casual-Backpack-Collage/dp/B09BJM6NBR/ref=sr_1_2469?qid=1679218566&s=luggage&sr=1-2469,3.1,9,₹719,"₹1,499"
Skybags Herios 03 27 Ltrs Blue Laptop Backpack (HERIOS 03),bags & luggage,Backpacks,https://m.media-amazon.com/images/I/912pW+lM49L._AC_UL320_.jpg,https://www.amazon.in/Skybags-Herios-03-Backpack-HERIOS/dp/B07NQ3F628/ref=sr_1_2470?qid=1679218566&s=luggage&sr=1-2470,4.4,62,"₹2,399","₹3,500"
Baggit Women's Backpack - Small (Green),bags & luggage,Backpacks,https://m.media-amazon.com/images/I/51tOUW11xEL._AC_UL320_.jpg,https://www.amazon.in/Baggit-Womens-Backpack-Small-Green/dp/B0BBZV551Y/ref=sr_1_2471?qid=1679218566&s=luggage&sr=1-2471,5.0,1,"₹1,119","₹1,890"
Tommy Hilfiger Maddison Unisex Polyester 14 Inch Laptop Backpack Black,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/61OveiqJNKL._AC_UL320_.jpg,https://www.amazon.in/Tommy-Hilfiger-Maddison-Polyester-Backpack/dp/B0BJ6Q7L5G/ref=sr_1_2472?qid=1679218566&s=luggage&sr=1-2472,,,,"₹3,299"
Skyline 15 L Casual/Office Travel Backpack For Men and Women-4004,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/812SSUPYsLL._AC_UL320_.jpg,https://www.amazon.in/Skyline-Casual-Office-Backpack-Women-4004-Navy/dp/B0B6PN547S/ref=sr_1_2473?qid=1679218566&s=luggage&sr=1-2473,,,₹599,"₹1,399"
Smily Kiddos 26 ltrs Sirius Junior Backpack -V3 Yellow,bags & luggage,Backpacks,https://m.media-amazon.com/images/I/71Jl8dVkOdL._AC_UL320_.jpg,https://www.amazon.in/Smily-Kiddos-Sirius-Junior-Backpack/dp/B0B8ZJF6GT/ref=sr_1_2474?qid=1679218566&s=luggage&sr=1-2474,,,₹899,"₹1,299"
"Gilmore Oak Laptop Backpack | Ideal for Office, School & Travel Backpack, fits up to 15.6 Inch Laptop, Water Resistant Mat...",bags & luggage,Backpacks,https://m.media-amazon.com/images/I/514CLIr43JL._AC_UL320_.jpg,https://www.amazon.in/Gilmore-Oak-Resistant-Polyester-Compartment/dp/B09S3RL7VG/ref=sr_1_2475?qid=1679218566&s=luggage&sr=1-2475,,,"₹1,549","₹4,999"
